state,action,q_value
"[['X', 'O', 0], ['X', 0, 0], ['O', 0, 'X']]",6,0.0
"[['X', 'O', 0], ['X', 0, 0], ['O', 0, 'X']]",5,0.0
"[['X', 'O', 'X'], ['X', 0, 'O'], ['O', 0, 'X']]",8,0.0
"[['X', 'O', 'X'], ['X', 0, 'O'], ['O', 'O', 'X']]",5,-0.19810000000000003
"[[0, 0, 'O'], ['O', 0, 'X'], ['O', 0, 'X']]",2,0.0
"[[0, 'X', 'O'], ['O', 0, 'X'], ['O', 0, 'X']]",5,-0.1
"[[0, 'X', 'O'], [0, 'O', 'X'], [0, 'O', 'X']]",1,0.40444166728289316
"[[0, 'X', 'O'], [0, 'O', 'X'], [0, 'O', 'X']]",7,-0.9999939236039033
"[[0, 'X', 'O'], [0, 'O', 'X'], [0, 'O', 'X']]",4,0.4046158411652414
"[[0, 'O', 'X'], [0, 0, 0], [0, 'O', 'X']]",5,-0.1
"[[0, 0, 'X'], ['O', 'X', 'O'], ['O', 0, 0]]",2,0.0
"[[0, 'X', 'X'], ['O', 'X', 'O'], ['O', 0, 0]]",8,0.1
"[[0, 'X', 'X'], ['O', 'X', 'O'], ['O', 0, 0]]",9,0.0
"[[0, 'X', 'X'], ['O', 'X', 'O'], ['O', 'O', 0]]",9,0.009000000000000001
"[['X', 'X', 0], ['X', 'O', 'O'], ['O', 0, 'X']]",3,-0.1
"[['X', 'O', 'O'], [0, 0, 'O'], ['X', 'O', 'X']]",4,0.9999999999999996
"[['O', 'X', 0], ['O', 'O', 'X'], [0, 'O', 'X']]",3,0.1
"[[0, 'X', 0], [0, 'X', 'O'], [0, 'O', 'O']]",4,0.0
"[[0, 'X', 0], ['X', 'X', 'O'], [0, 'O', 'O']]",3,-0.1
"[[0, 'X', 0], ['X', 'X', 'O'], [0, 'O', 'O']]",1,0.0
"[['X', 0, 0], [0, 'O', 'X'], ['O', 0, 'X']]",2,0.018704610000000003
"[['X', 0, 0], [0, 'O', 'X'], ['O', 0, 'X']]",4,0.030951000000000006
"[['X', 0, 0], [0, 'O', 'X'], ['O', 0, 'X']]",8,-0.006389999999999998
"[['X', 0, 0], [0, 'O', 'X'], ['O', 0, 'X']]",3,-0.1
"[['X', 'O', 0], ['X', 'O', 'X'], ['O', 0, 'X']]",3,-0.19
"[['X', 'O', 0], ['X', 'O', 'X'], ['O', 0, 'X']]",8,-0.1
"[[0, 'X', 0], ['O', 0, 0], ['O', 'O', 'X']]",5,0.0
"[[0, 'X', 0], ['O', 'X', 'O'], ['O', 'O', 'X']]",3,-0.0009000000000000008
"[[0, 'O', 0], ['O', 'X', 'O'], [0, 0, 'X']]",7,0.009000000000000001
"[[0, 'O', 'O'], ['O', 'X', 'O'], ['X', 0, 'X']]",1,0.1
"[['X', 'O', 0], [0, 0, 'O'], [0, 'O', 'X']]",4,0.0
"[['X', 'O', 0], [0, 0, 'O'], [0, 'O', 'X']]",3,0.0
"[['X', 'O', 0], [0, 0, 'O'], [0, 'O', 'X']]",7,0.8100004995791245
"[['X', 'O', 0], ['X', 0, 'O'], [0, 'O', 'X']]",3,0.0
"[['X', 'O', 0], ['X', 0, 'O'], [0, 'O', 'X']]",5,0.271
"[['X', 'O', 'O'], ['X', 0, 'O'], [0, 'O', 'X']]",5,0.1
"[['X', 0, 0], [0, 0, 'X'], ['O', 0, 'O']]",4,0.0
"[['X', 0, 0], [0, 0, 'X'], ['O', 0, 'O']]",2,0.0
"[['X', 0, 0], ['O', 0, 'X'], ['O', 'X', 'O']]",3,0.0004050000000000001
"[[0, 'O', 'O'], [0, 'O', 0], [0, 'X', 'X']]",6,0.0
"[[0, 'O', 'O'], [0, 'O', 0], [0, 'X', 'X']]",7,0.9999999999999986
"[[0, 'O', 'O'], [0, 'O', 'X'], [0, 'X', 'X']]",7,-0.1
"[[0, 'O', 'O'], [0, 0, 'X'], [0, 0, 'X']]",4,0.0
"[[0, 'O', 'O'], [0, 0, 'X'], [0, 0, 'X']]",7,0.0
"[[0, 'O', 'O'], [0, 0, 'X'], [0, 0, 'X']]",1,0.3795327899976573
"[[0, 'O', 'O'], ['O', 0, 'X'], [0, 0, 'X']]",1,0.0
"[['X', 'O', 'O'], ['O', 0, 'X'], ['O', 0, 'X']]",8,-0.011954832534
"[['X', 'O', 'O'], ['O', 0, 'X'], ['O', 0, 'X']]",5,0.9749684449500675
"[['X', 0, 'O'], [0, 'X', 0], ['O', 0, 0]]",8,0.0
"[['X', 0, 'O'], [0, 'X', 0], ['O', 'O', 0]]",4,0.0
"[['X', 0, 'O'], [0, 'X', 0], ['O', 'O', 0]]",6,0.0
"[['X', 0, 'O'], ['X', 'X', 0], ['O', 'O', 0]]",6,0.0
"[['X', 0, 'O'], ['X', 'X', 'O'], ['O', 'O', 0]]",9,0.1
"[[0, 0, 0], ['X', 0, 'O'], [0, 0, 'O']]",3,0.0
"[[0, 0, 0], ['X', 0, 'O'], [0, 0, 'O']]",8,-0.009000000000000001
"[[0, 0, 0], ['X', 0, 'O'], [0, 0, 'O']]",5,-7.290000000000002e-05
"[[0, 0, 0], ['X', 0, 'O'], [0, 0, 'O']]",2,0.0
"[[0, 0, 0], ['X', 0, 'O'], [0, 0, 'O']]",1,0.0
"[[0, 0, 0], ['X', 0, 'O'], [0, 0, 'O']]",7,0.804300293487773
"[[0, 0, 'X'], ['X', 0, 'O'], [0, 0, 'O']]",7,0.0
"[[0, 0, 'X'], ['X', 0, 'O'], [0, 0, 'O']]",2,0.0
"[[0, 0, 'X'], ['X', 0, 'O'], [0, 0, 'O']]",1,0.0
"[[0, 0, 'X'], ['X', 0, 'O'], ['O', 0, 'O']]",1,0.0
"[[0, 0, 'X'], ['X', 0, 'O'], ['O', 0, 'O']]",2,0.0
"[['X', 0, 'X'], ['X', 0, 'O'], ['O', 0, 'O']]",5,0.0
"[['X', 0, 'X'], ['X', 'O', 'O'], ['O', 0, 'O']]",8,0.0045000000000000005
"[['X', 0, 'X'], ['X', 'O', 'O'], ['O', 'X', 'O']]",2,0.1855
"[['O', 0, 'O'], [0, 'X', 0], ['O', 'X', 0]]",4,0.0
"[['O', 0, 'O'], ['X', 'X', 0], ['O', 'X', 0]]",9,0.0
"[['O', 0, 'O'], ['X', 'X', 0], ['O', 'X', 'O']]",6,0.9999999999990759
"[[0, 'O', 'O'], [0, 'O', 'X'], [0, 0, 'X']]",7,0.0
"[[0, 0, 0], ['O', 'O', 'X'], ['X', 'O', 'X']]",3,0.4049999923559116
"[[0, 0, 0], ['O', 'O', 'X'], ['X', 'O', 'X']]",1,0.8999999955234897
"[[0, 0, 0], ['O', 'O', 'X'], ['X', 'O', 'X']]",2,-0.9999999998547423
"[[0, 0, 'O'], ['O', 'O', 'X'], ['X', 'O', 'X']]",1,-0.008339120109
"[[0, 0, 'O'], ['O', 'O', 'X'], ['X', 'O', 'X']]",2,0.4499999996070283
"[[0, 'O', 0], ['O', 'X', 0], ['X', 'O', 'X']]",1,0.8999999828002989
"[[0, 'O', 0], ['O', 'X', 0], ['X', 'O', 'X']]",3,0.8999999988262598
"[[0, 'O', 0], ['O', 'X', 0], ['X', 'O', 'X']]",6,0.8999999730509866
"[['X', 'O', 0], [0, 'O', 'X'], [0, 0, 'X']]",3,0.0
"[['X', 'O', 0], [0, 'O', 'X'], [0, 0, 'X']]",8,-0.1
"[['X', 'O', 0], [0, 'O', 'X'], [0, 0, 'X']]",4,0.030951000000000006
"[['X', 'O', 'O'], [0, 'O', 'X'], [0, 0, 'X']]",4,-0.009000000000000001
"[['X', 'O', 'O'], [0, 'O', 'X'], [0, 0, 'X']]",8,0.8099999999930966
"[['X', 'O', 'O'], [0, 'O', 'X'], [0, 0, 'X']]",7,-0.009000000000000001
"[[0, 0, 'O'], ['O', 'X', 0], ['O', 0, 'X']]",8,0.0
"[[0, 0, 'O'], ['O', 'X', 0], ['O', 0, 'X']]",2,0.8099973222980502
"[['X', 'O', 'X'], [0, 0, 0], ['O', 0, 'X']]",5,-0.009000000000000001
"[[0, 'O', 0], [0, 'X', 0], [0, 'O', 'X']]",7,0.8999999999999989
"[[0, 'O', 0], [0, 'X', 0], [0, 'O', 'X']]",4,0.7289999846037848
"[[0, 'O', 0], [0, 'X', 0], [0, 'O', 'X']]",1,0.7291363605912057
"[[0, 'O', 0], [0, 'X', 0], [0, 'O', 'X']]",3,0.7289999993794624
"[[0, 'O', 0], [0, 'X', 0], [0, 'O', 'X']]",6,0.8999999999991288
"[['O', 0, 'X'], [0, 'O', 0], ['X', 'O', 'X']]",2,-0.1
"[['O', 0, 'X'], [0, 'O', 0], ['X', 'O', 'X']]",6,-0.0022680000000000005
"[[0, 0, 'X'], ['O', 'X', 0], ['O', 0, 0]]",1,-0.19
"[[0, 0, 'X'], ['O', 'X', 0], ['O', 0, 0]]",2,0.0
"[['O', 'X', 0], ['X', 'X', 0], [0, 'O', 'O']]",7,-0.1
"[['X', 0, 'O'], ['O', 'O', 0], ['X', 'O', 'X']]",2,-0.19423491464577103
"[['X', 0, 'O'], ['O', 'O', 0], ['X', 'O', 'X']]",6,-0.38604309683137966
"[['O', 0, 0], ['X', 0, 'X'], [0, 0, 'O']]",3,0.0
"[['O', 0, 0], ['X', 0, 'X'], [0, 0, 'O']]",8,0.0
"[['O', 0, 0], ['X', 0, 'X'], [0, 0, 'O']]",7,0.0
"[['O', 0, 0], ['X', 0, 'X'], [0, 0, 'O']]",5,-0.1
"[['O', 0, 'O'], ['X', 0, 'X'], [0, 0, 'O']]",2,-0.009000000000000001
"[['O', 'X', 'O'], ['X', 0, 'X'], [0, 0, 'O']]",5,-0.19
"[['O', 'X', 'O'], ['X', 0, 'X'], [0, 0, 'O']]",7,0.0
"[[0, 'X', 0], ['O', 'X', 0], ['O', 0, 0]]",1,-0.1
"[[0, 'X', 0], ['O', 'X', 0], ['O', 0, 0]]",6,0.0
"[[0, 'X', 0], ['O', 'X', 0], ['O', 0, 0]]",9,0.0
"[['X', 'X', 'O'], [0, 0, 0], ['O', 0, 'X']]",5,-0.1
"[['O', 0, 0], ['O', 0, 'X'], [0, 'O', 'X']]",3,0.9999999999999986
"[[0, 0, 0], ['X', 'O', 0], [0, 0, 'O']]",6,0.0
"[[0, 0, 0], ['X', 'O', 0], [0, 0, 'O']]",8,0.0
"[[0, 0, 0], ['X', 'O', 0], [0, 0, 'O']]",7,0.0
"[[0, 0, 0], ['X', 'O', 0], [0, 0, 'O']]",1,0.8099994915644662
"[[0, 0, 0], ['X', 'O', 0], [0, 0, 'O']]",3,0.0
"[[0, 0, 0], ['X', 'O', 0], [0, 0, 'O']]",2,0.0
"[[0, 0, 0], ['X', 'O', 'X'], [0, 0, 'O']]",8,0.0
"[[0, 0, 0], ['X', 'O', 'X'], [0, 0, 'O']]",1,-0.19
"[[0, 0, 0], ['X', 'O', 'X'], [0, 0, 'O']]",2,0.0
"[[0, 0, 0], ['X', 'O', 'X'], [0, 0, 'O']]",3,0.0
"[[0, 0, 0], ['X', 'O', 'X'], [0, 0, 'O']]",7,-0.0008100000000000002
"[[0, 0, 0], ['X', 'O', 'X'], [0, 'O', 'O']]",2,0.0
"[[0, 0, 0], ['X', 'O', 'X'], [0, 'O', 'O']]",7,0.7709634960662717
"[[0, 0, 0], ['X', 'O', 'X'], [0, 'O', 'O']]",3,0.0
"[[0, 0, 0], ['X', 'O', 'X'], [0, 'O', 'O']]",1,0.0
"[[0, 'X', 0], ['X', 'O', 'X'], [0, 'O', 'O']]",3,0.0
"[[0, 'X', 0], ['X', 'O', 'X'], [0, 'O', 'O']]",1,-0.1
"[[0, 'X', 0], ['X', 'O', 'X'], [0, 'O', 'O']]",7,-0.0008100000000000002
"[[0, 'X', 'O'], ['X', 'O', 'X'], [0, 'O', 'O']]",7,0.0009000000000000008
"[[0, 'X', 'O'], ['X', 'O', 'X'], [0, 'O', 'O']]",1,0.0
"[[0, 'X', 'O'], ['X', 'O', 'X'], ['X', 'O', 'O']]",1,0.018100000000000005
"[['X', 0, 'O'], [0, 0, 0], ['O', 'X', 'X']]",5,-0.1
"[['X', 0, 'O'], [0, 0, 0], ['O', 'X', 'X']]",2,0.0
"[[0, 0, 0], ['X', 'O', 0], [0, 'X', 'O']]",2,0.0
"[[0, 0, 0], ['X', 'O', 0], [0, 'X', 'O']]",7,0.0
"[[0, 0, 0], ['X', 'O', 0], [0, 'X', 'O']]",1,-0.1
"[[0, 0, 0], ['X', 'O', 0], [0, 'X', 'O']]",3,-0.0008100000000000002
"[[0, 0, 0], ['X', 'O', 0], [0, 'X', 'O']]",6,0.0
"[[0, 'O', 0], ['X', 'O', 0], [0, 'X', 'O']]",1,0.0
"[['X', 'O', 0], ['X', 'O', 0], [0, 'X', 'O']]",6,0.0
"[['X', 'O', 0], ['X', 'O', 0], [0, 'X', 'O']]",3,0.0
"[['X', 'O', 0], ['X', 'O', 'O'], [0, 'X', 'O']]",3,0.0
"[['X', 'O', 'X'], ['X', 'O', 'O'], [0, 'X', 'O']]",7,0.1355
"[['X', 0, 'O'], ['X', 0, 0], ['O', 0, 'X']]",8,0.3223366934488742
"[['X', 0, 'O'], ['X', 0, 0], ['O', 0, 'X']]",2,0.899999999999999
"[['X', 0, 'O'], ['X', 0, 0], ['O', 0, 'X']]",5,-0.9999999999999996
"[['X', 0, 'O'], ['X', 0, 0], ['O', 0, 'X']]",6,0.899999999999999
"[['X', 0, 'O'], ['X', 0, 'X'], ['O', 'O', 'X']]",5,-0.9999999999823402
"[['X', 0, 'O'], ['X', 0, 'X'], ['O', 'O', 'X']]",2,0.4216791666885551
"[['O', 0, 'O'], ['O', 'X', 'X'], [0, 0, 'X']]",2,-0.00821993751
"[['O', 0, 'O'], ['O', 'X', 'X'], [0, 0, 'X']]",8,-0.009000000000000001
"[['O', 0, 'O'], ['O', 'X', 'X'], [0, 0, 'X']]",7,-0.009000000000000001
"[['O', 'X', 'O'], ['O', 'X', 'X'], [0, 0, 'X']]",8,-0.10786309566384158
"[['O', 'X', 'O'], ['O', 'X', 'X'], [0, 0, 'X']]",7,-0.19
"[[0, 0, 'X'], ['X', 0, 0], [0, 'O', 'O']]",2,0.0
"[[0, 0, 'X'], ['X', 0, 0], [0, 'O', 'O']]",5,0.0
"[[0, 0, 'X'], ['X', 0, 0], [0, 'O', 'O']]",6,0.0
"[[0, 'O', 'X'], ['X', 0, 0], [0, 'O', 'O']]",1,0.0
"[[0, 'O', 'X'], ['X', 0, 0], [0, 'O', 'O']]",7,0.0008100000000000002
"[['X', 'O', 'X'], ['X', 0, 0], [0, 'O', 'O']]",6,0.0
"[['X', 'O', 'X'], ['X', 0, 0], [0, 'O', 'O']]",7,-0.1
"[['X', 'O', 'X'], ['X', 0, 0], [0, 'O', 'O']]",5,-0.0008100000000000002
"[['X', 'O', 'X'], ['X', 0, 'O'], [0, 'O', 'O']]",7,0.1
"[[0, 0, 'X'], ['X', 'O', 0], [0, 'O', 'O']]",2,0.0
"[[0, 'X', 'X'], ['X', 'O', 0], [0, 'O', 'O']]",6,0.0
"[[0, 'X', 'X'], ['X', 'O', 'O'], [0, 'O', 'O']]",7,-0.009000000000000001
"[[0, 'O', 0], ['X', 0, 0], [0, 0, 'O']]",1,0.0
"[[0, 'O', 0], ['X', 0, 0], [0, 0, 'O']]",3,0.0
"[[0, 'O', 0], ['X', 0, 0], [0, 0, 'O']]",6,0.0
"[[0, 'O', 0], ['X', 0, 0], [0, 0, 'O']]",8,0.0
"[[0, 'O', 0], ['X', 0, 0], [0, 0, 'O']]",5,0.8099999364266225
"[['X', 'O', 0], ['X', 0, 0], [0, 0, 'O']]",5,0.0
"[['X', 'O', 0], ['X', 0, 0], [0, 0, 'O']]",7,0.0
"[['X', 'O', 0], ['X', 0, 0], [0, 0, 'O']]",8,0.0
"[['X', 'O', 0], ['X', 0, 0], [0, 0, 'O']]",6,0.0
"[['X', 'O', 0], ['X', 0, 0], [0, 0, 'O']]",3,0.0
"[['X', 'O', 0], ['X', 'O', 0], [0, 0, 'O']]",8,0.0
"[['X', 'O', 0], ['X', 'O', 0], [0, 0, 'O']]",7,0.9999999746337325
"[['X', 'O', 'O'], ['X', 'O', 0], [0, 'X', 'O']]",7,0.1
"[['O', 0, 0], [0, 'O', 'X'], [0, 'X', 0]]",2,0.0
"[['O', 0, 0], [0, 'O', 'X'], [0, 'X', 0]]",9,0.0
"[['O', 'X', 0], [0, 'O', 'X'], [0, 'X', 0]]",4,0.0
"[['O', 'X', 0], [0, 'O', 'X'], [0, 'X', 0]]",9,-0.1
"[['O', 'X', 0], ['O', 'O', 'X'], ['X', 'X', 0]]",3,-0.009000000000000001
"[[0, 0, 'X'], ['X', 0, 'X'], [0, 'O', 'O']]",7,-0.1
"[[0, 0, 'X'], ['X', 0, 'X'], [0, 'O', 'O']]",1,0.0011583000000000003
"[[0, 0, 'X'], ['X', 0, 'X'], [0, 'O', 'O']]",5,-0.009000000000000001
"[[0, 'O', 'O'], ['X', 'X', 0], ['O', 'X', 'O']]",1,-0.003330000000000003
"[[0, 'O', 'O'], ['X', 'X', 0], ['O', 'X', 'O']]",6,0.99999993452523
"[[0, 'O', 0], ['O', 0, 'O'], ['X', 0, 'X']]",1,0.8099999999999962
"[[0, 'X', 'O'], ['X', 0, 0], [0, 'O', 'O']]",6,0.0
"[[0, 'X', 'O'], ['X', 0, 'X'], [0, 'O', 'O']]",1,0.0
"[[0, 'X', 'O'], ['X', 0, 'X'], [0, 'O', 'O']]",5,0.19
"[['O', 'X', 'O'], ['X', 0, 'X'], [0, 'O', 'O']]",5,0.1
"[['X', 0, 'X'], [0, 'O', 0], ['O', 0, 'X']]",8,0.0
"[['X', 0, 'X'], [0, 'O', 0], ['O', 0, 'X']]",6,0.0
"[['X', 0, 'X'], [0, 'O', 0], ['O', 'O', 'X']]",6,0.8958948204563574
"[['X', 0, 'X'], [0, 'O', 0], ['O', 'O', 'X']]",2,-0.997534965295042
"[['X', 0, 'X'], [0, 'O', 0], ['O', 'O', 'X']]",4,0.8905387407709505
"[['O', 0, 0], ['X', 0, 0], [0, 'X', 'O']]",6,0.0
"[['O', 0, 0], ['X', 0, 0], [0, 'X', 'O']]",2,0.0
"[['O', 0, 0], ['X', 0, 0], [0, 'X', 'O']]",5,-0.1
"[['O', 0, 0], ['X', 0, 0], [0, 'X', 'O']]",3,0.0
"[['O', 0, 0], ['X', 0, 'O'], [0, 'X', 'O']]",2,0.0
"[['O', 'X', 0], ['X', 0, 'O'], [0, 'X', 'O']]",3,-0.1
"[['O', 'X', 0], ['X', 0, 'O'], [0, 'X', 'O']]",7,0.0
"[[0, 'O', 'O'], ['X', 'O', 0], [0, 'X', 'X']]",7,-0.1
"[[0, 0, 'O'], ['X', 'O', 'O'], ['X', 'O', 'X']]",1,0.9999999999999972
"[['X', 'O', 'X'], ['O', 0, 'O'], [0, 0, 'X']]",8,-8.100000000000009e-05
"[['X', 'O', 'X'], ['O', 0, 'O'], [0, 0, 'X']]",7,-0.0013400559
"[['X', 'O', 'X'], ['O', 0, 'O'], [0, 0, 'X']]",5,0.9999999999999996
"[['X', 0, 'O'], [0, 'O', 0], [0, 'O', 'X']]",6,-0.009000000000000001
"[['X', 0, 'O'], [0, 'O', 0], [0, 'O', 'X']]",7,0.8099541419661986
"[['O', 'O', 'X'], [0, 'O', 0], [0, 0, 'X']]",8,0.8142337166237323
"[['O', 'O', 'X'], [0, 'O', 0], [0, 0, 'X']]",7,0.0
"[['O', 'O', 'X'], [0, 'O', 0], [0, 'X', 'X']]",4,0.8993767931156367
"[['O', 'O', 'X'], [0, 'O', 0], [0, 'X', 'X']]",6,0.9029343346772964
"[['O', 'O', 'X'], [0, 'O', 0], [0, 'X', 'X']]",7,0.4133384038481873
"[[0, 0, 'O'], ['X', 'X', 'O'], ['O', 0, 0]]",8,0.0
"[['O', 'X', 'O'], ['X', 0, 0], [0, 0, 'O']]",5,0.0
"[[0, 'O', 0], ['X', 'O', 0], ['O', 0, 'X']]",6,0.0
"[[0, 'O', 0], ['X', 'O', 'X'], ['O', 0, 'X']]",1,0.0
"[[0, 'O', 0], ['X', 'O', 'X'], ['O', 0, 'X']]",3,-0.1
"[[0, 'O', 0], ['X', 'O', 'X'], ['O', 0, 'X']]",8,-0.1
"[['O', 'O', 0], ['X', 'O', 'X'], ['O', 0, 'X']]",8,-0.009000000000000001
"[[0, 0, 'X'], [0, 'O', 'O'], ['X', 'O', 'X']]",1,-0.0008100000000000002
"[[0, 0, 'X'], [0, 'O', 'O'], ['X', 'O', 'X']]",2,-0.1
"[['O', 'O', 'X'], [0, 'X', 0], ['O', 'O', 'X']]",4,0.4499999999951598
"[[0, 'O', 'O'], ['X', 0, 0], ['O', 0, 'X']]",1,0.0
"[['X', 'O', 'O'], ['X', 0, 0], ['O', 0, 'X']]",8,0.0
"[['X', 'O', 'O'], ['X', 0, 0], ['O', 0, 'X']]",5,0.9999999999999996
"[['X', 'O', 'O'], ['X', 0, 0], ['O', 'O', 'X']]",6,0.0171
"[['X', 'X', 0], ['O', 'O', 0], [0, 'O', 'X']]",6,-0.9999858841836138
"[['X', 'X', 0], ['O', 'O', 0], [0, 'O', 'X']]",3,0.7268008582186187
"[['X', 'X', 0], ['O', 'O', 0], [0, 'O', 'X']]",7,0.6181358421275734
"[[0, 'X', 'O'], [0, 0, 'O'], ['O', 0, 'X']]",1,0.0
"[['X', 'X', 'O'], [0, 0, 'O'], ['O', 0, 'X']]",8,0.0
"[['X', 'X', 'O'], [0, 0, 'O'], ['O', 'O', 'X']]",5,0.1
"[[0, 0, 0], ['O', 'O', 'X'], ['O', 0, 'X']]",2,-0.009000000000000001
"[[0, 0, 0], ['O', 'O', 'X'], ['O', 0, 'X']]",3,0.9999998631085208
"[['X', 'X', 0], [0, 'O', 'O'], [0, 'O', 'X']]",7,-0.00026271620999999956
"[['X', 'X', 0], [0, 'O', 'O'], [0, 'O', 'X']]",3,0.9999999999999996
"[['X', 'X', 0], [0, 'O', 'O'], ['X', 'O', 'X']]",3,-0.005704658999999998
"[['X', 'X', 0], [0, 'O', 'O'], ['X', 'O', 'X']]",4,-0.34390000000000004
"[['O', 'O', 'X'], [0, 'O', 0], ['X', 0, 'X']]",4,0.009000000000000001
"[['O', 'O', 'X'], ['O', 'O', 0], ['X', 0, 'X']]",6,0.19
"[['X', 0, 'O'], [0, 0, 'O'], [0, 'O', 'X']]",4,0.0
"[['X', 0, 'O'], [0, 0, 'O'], [0, 'O', 'X']]",7,0.8100000031082927
"[['X', 0, 'O'], ['X', 'O', 'O'], [0, 'O', 'X']]",2,-0.0171
"[['X', 0, 'O'], [0, 'O', 'O'], ['X', 'O', 'X']]",2,-0.0013616999999999952
"[['X', 0, 'O'], [0, 'O', 'O'], ['X', 'O', 'X']]",4,0.9999999999999962
"[['O', 'O', 0], ['X', 0, 0], [0, 'X', 'O']]",5,0.0
"[['O', 'O', 0], ['X', 0, 0], [0, 'X', 'O']]",3,0.0
"[['O', 'O', 0], ['X', 'X', 0], [0, 'X', 'O']]",7,0.0
"[['O', 'O', 0], ['X', 'X', 0], [0, 'X', 'O']]",6,0.0
"[['O', 'O', 0], ['X', 'X', 0], [0, 'X', 'O']]",3,0.0
"[['O', 'O', 0], ['X', 'X', 0], ['O', 'X', 'O']]",6,0.1
"[['X', 'O', 0], ['X', 0, 'O'], ['O', 'O', 'X']]",3,-0.003330000000000003
"[['X', 'O', 0], ['X', 0, 'O'], ['O', 'O', 'X']]",5,0.9958254420820708
"[['X', 0, 0], ['X', 0, 0], [0, 'O', 'O']]",5,0.0005904900000000002
"[['X', 0, 0], ['X', 'O', 0], [0, 'O', 'O']]",3,-0.0061731000000000025
"[['X', 0, 0], ['X', 'O', 0], [0, 'O', 'O']]",2,0.7586307426940231
"[[0, 0, 'O'], ['X', 0, 0], [0, 'X', 'O']]",5,0.0
"[[0, 0, 'O'], ['X', 'O', 0], [0, 'X', 'O']]",7,-0.009000000000000001
"[[0, 0, 'O'], ['X', 'O', 0], [0, 'X', 'O']]",2,0.0
"[[0, 0, 'O'], ['X', 'O', 0], ['X', 'X', 'O']]",1,-0.1
"[[0, 0, 'O'], ['X', 'O', 0], ['X', 'X', 'O']]",2,0.009000000000000001
"[['X', 'O', 'O'], ['X', 0, 0], ['O', 'X', 'X']]",6,0.009000000000000001
"[['X', 'O', 'O'], ['X', 0, 'O'], ['O', 'X', 'X']]",5,0.07100000000000001
"[['O', 'O', 0], [0, 0, 0], ['O', 'X', 'X']]",4,0.0
"[['O', 'O', 0], ['X', 0, 0], ['O', 'X', 'X']]",5,0.0
"[['O', 'O', 0], ['X', 0, 0], ['O', 'X', 'X']]",3,0.0011340000000000002
"[['O', 'O', 0], ['X', 'O', 0], ['O', 'X', 'X']]",6,-0.0171
"[['X', 0, 0], [0, 'X', 0], ['O', 'O', 0]]",3,0.0
"[['X', 0, 'O'], [0, 'X', 'X'], ['O', 'O', 0]]",2,0.008100000000000001
"[['X', 'O', 0], [0, 0, 0], ['O', 'O', 'X']]",5,0.9999999901725882
"[[0, 'X', 0], ['O', 0, 'O'], [0, 0, 'X']]",7,0.0
"[[0, 'X', 0], ['O', 0, 'O'], ['O', 0, 'X']]",3,0.0
"[[0, 'X', 'X'], ['O', 0, 'O'], ['O', 0, 'X']]",8,0.0
"[[0, 'X', 'X'], ['O', 0, 'O'], ['O', 'O', 'X']]",5,-0.009810000000000003
"[['X', 0, 'O'], [0, 0, 'O'], ['X', 'O', 'X']]",2,0.8999999996362827
"[['X', 0, 'O'], [0, 0, 'O'], ['X', 'O', 'X']]",4,0.8999999993230454
"[['X', 0, 'O'], [0, 0, 'O'], ['X', 'O', 'X']]",5,0.9000000019289528
"[[0, 'O', 0], ['O', 'X', 0], [0, 'O', 'X']]",6,0.0
"[[0, 'O', 0], ['O', 'X', 0], [0, 'O', 'X']]",3,0.0
"[[0, 'O', 0], ['O', 'X', 0], [0, 'O', 'X']]",7,0.8099999958773068
"[[0, 'O', 'O'], ['O', 'X', 'X'], [0, 'O', 'X']]",7,-0.009000000000000001
"[[0, 'O', 'O'], ['O', 'X', 'X'], [0, 'O', 'X']]",1,0.1
"[['X', 'O', 'O'], [0, 0, 0], ['O', 'X', 'X']]",4,0.0
"[['X', 'O', 'O'], [0, 0, 0], ['O', 'X', 'X']]",5,0.1
"[[0, 'X', 'O'], [0, 'X', 0], ['O', 0, 0]]",4,0.0
"[[0, 'X', 'O'], [0, 'X', 0], ['O', 0, 0]]",8,0.0
"[[0, 'X', 'O'], [0, 'X', 0], ['O', 0, 0]]",6,0.0
"[[0, 'X', 'O'], [0, 'X', 0], ['O', 0, 0]]",9,0.0
"[[0, 'X', 'O'], ['O', 'X', 0], ['O', 0, 0]]",9,0.0
"[[0, 'X', 'O'], ['O', 'X', 0], ['O', 0, 'X']]",8,0.8999921372105011
"[[0, 'X', 'O'], ['O', 'X', 0], ['O', 0, 'X']]",1,-0.9999998309981739
"[[0, 'X', 'O'], ['O', 'X', 0], ['O', 0, 'X']]",6,0.8999985311380667
"[[0, 'X', 'O'], ['O', 'X', 0], ['O', 'O', 'X']]",6,0.0
"[[0, 'X', 'O'], ['O', 'X', 0], ['O', 'O', 'X']]",1,0.9999994614527741
"[[0, 'X', 'O'], ['O', 'X', 'X'], ['O', 'O', 'X']]",1,0.19810000000000003
"[['O', 0, 0], ['X', 'X', 0], [0, 0, 'O']]",8,0.8999994582266337
"[['O', 0, 0], ['X', 'X', 0], [0, 0, 'O']]",2,0.8999995957302741
"[['O', 0, 0], ['X', 'X', 0], [0, 0, 'O']]",7,0.7289983375984304
"[['O', 0, 0], ['X', 'X', 0], [0, 0, 'O']]",3,0.7288128199038153
"[['O', 0, 0], ['X', 'X', 0], [0, 0, 'O']]",6,0.6753515895477966
