Episode,Reward,Result
4409,1.0,win
4410,1.0,win
4411,1.0,win
4412,-1.0,lose
4413,-1.0,lose
4414,-1.0,lose
4415,-1.0,lose
4416,0.5,tie
4417,1.0,win
4418,0.5,tie
4419,-1.0,lose
4420,1.0,win
4421,1.0,win
4422,0.5,tie
4423,1.0,win
4424,1.0,win
4425,1.0,win
4426,1.0,win
4427,0.5,tie
4428,1.0,win
4429,1.0,win
4430,-1.0,lose
4431,1.0,win
4432,1.0,win
4433,-1.0,lose
4434,-1.0,lose
4435,1.0,win
4436,1.0,win
4437,-1.0,lose
4438,1.0,win
4439,1.0,win
4440,1.0,win
4441,-1.0,lose
4442,1.0,win
4443,1.0,win
4444,1.0,win
4445,0.5,tie
4446,-1.0,lose
4447,-1.0,lose
4448,0.5,tie
4449,1.0,win
4450,1.0,win
4451,0.5,tie
4452,1.0,win
4453,1.0,win
4454,-1.0,lose
4455,1.0,win
4456,1.0,win
4457,1.0,win
4458,-1.0,lose
4459,1.0,win
4460,1.0,win
4461,1.0,win
4462,1.0,win
4463,-1.0,lose
4464,-1.0,lose
4465,-1.0,lose
4466,-1.0,lose
4467,1.0,win
4468,0.5,tie
4469,1.0,win
4470,-1.0,lose
4471,1.0,win
4472,-1.0,lose
4473,1.0,win
4474,1.0,win
4475,-1.0,lose
4476,-1.0,lose
4477,-1.0,lose
4478,1.0,win
4479,1.0,win
4480,-1.0,lose
4481,0.5,tie
4482,1.0,win
4483,-1.0,lose
4484,0.5,tie
4485,1.0,win
4486,1.0,win
4487,-1.0,lose
4488,1.0,win
4489,1.0,win
4490,-1.0,lose
4491,-1.0,lose
4492,1.0,win
4493,-1.0,lose
4494,-1.0,lose
4495,0.5,tie
4496,1.0,win
4497,1.0,win
4498,1.0,win
4499,0.5,tie
4500,-1.0,lose
4501,1.0,win
4502,1.0,win
4503,-1.0,lose
4504,1.0,win
4505,1.0,win
4506,-1.0,lose
4507,-1.0,lose
4508,1.0,win
4509,1.0,win
4510,1.0,win
4511,1.0,win
4512,1.0,win
4513,1.0,win
4514,-1.0,lose
4515,-1.0,lose
4516,-1.0,lose
4517,1.0,win
4518,1.0,win
4519,1.0,win
4520,1.0,win
4521,1.0,win
4522,1.0,win
4523,1.0,win
4524,1.0,win
4525,-1.0,lose
4526,-1.0,lose
4527,1.0,win
4528,-1.0,lose
4529,1.0,win
4530,-1.0,lose
4531,-1.0,lose
4532,0.5,tie
4533,1.0,win
4534,1.0,win
4535,1.0,win
4536,0.5,tie
4537,-1.0,lose
4538,-1.0,lose
4539,1.0,win
4540,1.0,win
4541,0.5,tie
4542,-1.0,lose
4543,1.0,win
4544,-1.0,lose
4545,1.0,win
4546,0.5,tie
4547,-1.0,lose
4548,1.0,win
4549,1.0,win
4550,0.5,tie
4551,1.0,win
4552,1.0,win
4553,-1.0,lose
4554,1.0,win
4555,0.5,tie
4556,1.0,win
4557,-1.0,lose
4558,-1.0,lose
4559,1.0,win
4560,-1.0,lose
4561,1.0,win
4562,-1.0,lose
4563,1.0,win
4564,1.0,win
4565,1.0,win
4566,1.0,win
4567,-1.0,lose
4568,1.0,win
4569,1.0,win
4570,1.0,win
4571,-1.0,lose
4572,0.5,tie
4573,1.0,win
4574,1.0,win
4575,1.0,win
4576,0.5,tie
4577,1.0,win
4578,1.0,win
4579,1.0,win
4580,-1.0,lose
4581,1.0,win
4582,-1.0,lose
4583,1.0,win
4584,1.0,win
4585,1.0,win
4586,1.0,win
4587,1.0,win
4588,1.0,win
4589,-1.0,lose
4590,1.0,win
4591,1.0,win
4592,1.0,win
4593,-1.0,lose
4594,1.0,win
4595,1.0,win
4596,1.0,win
4597,-1.0,lose
4598,1.0,win
4599,-1.0,lose
4600,-1.0,lose
4601,-1.0,lose
4602,-1.0,lose
4603,0.5,tie
4604,1.0,win
4605,1.0,win
4606,1.0,win
4607,-1.0,lose
4608,1.0,win
4609,1.0,win
4610,-1.0,lose
4611,-1.0,lose
4612,1.0,win
4613,0.5,tie
4614,1.0,win
4615,0.5,tie
4616,1.0,win
4617,1.0,win
4618,-1.0,lose
4619,1.0,win
4620,1.0,win
4621,-1.0,lose
4622,1.0,win
4623,1.0,win
4624,0.5,tie
4625,-1.0,lose
4626,1.0,win
4627,1.0,win
4628,-1.0,lose
4629,1.0,win
4630,0.5,tie
4631,1.0,win
4632,1.0,win
4633,1.0,win
4634,0.5,tie
4635,1.0,win
4636,0.5,tie
4637,1.0,win
4638,1.0,win
4639,1.0,win
4640,1.0,win
4641,1.0,win
4642,1.0,win
4643,1.0,win
4644,1.0,win
4645,1.0,win
4646,1.0,win
4647,1.0,win
4648,-1.0,lose
4649,1.0,win
4650,1.0,win
4651,1.0,win
4652,-1.0,lose
4653,1.0,win
4654,1.0,win
4655,-1.0,lose
4656,-1.0,lose
4657,1.0,win
4658,0.5,tie
4659,-1.0,lose
4660,1.0,win
4661,0.5,tie
4662,1.0,win
4663,1.0,win
4664,-1.0,lose
4665,1.0,win
4666,1.0,win
4667,0.5,tie
4668,1.0,win
4669,-1.0,lose
4670,-1.0,lose
4671,1.0,win
4672,1.0,win
4673,0.5,tie
4674,1.0,win
4675,-1.0,lose
4676,0.5,tie
4677,1.0,win
4678,1.0,win
4679,1.0,win
4680,1.0,win
4681,1.0,win
4682,1.0,win
4683,-1.0,lose
4684,-1.0,lose
4685,1.0,win
4686,1.0,win
4687,-1.0,lose
4688,1.0,win
4689,1.0,win
4690,0.5,tie
4691,1.0,win
4692,1.0,win
4693,1.0,win
4694,1.0,win
4695,1.0,win
4696,1.0,win
4697,1.0,win
4698,-1.0,lose
4699,0.5,tie
4700,1.0,win
4701,1.0,win
4702,1.0,win
4703,1.0,win
4704,1.0,win
4705,-1.0,lose
4706,0.5,tie
4707,-1.0,lose
4708,1.0,win
4709,1.0,win
4710,-1.0,lose
4711,1.0,win
4712,1.0,win
4713,1.0,win
4714,0.5,tie
4715,-1.0,lose
4716,-1.0,lose
4717,1.0,win
4718,1.0,win
4719,1.0,win
4720,-1.0,lose
4721,1.0,win
4722,1.0,win
4723,1.0,win
4724,1.0,win
4725,1.0,win
4726,1.0,win
4727,1.0,win
4728,1.0,win
4729,1.0,win
4730,1.0,win
4731,1.0,win
4732,0.5,tie
4733,0.5,tie
4734,1.0,win
4735,1.0,win
4736,1.0,win
4737,-1.0,lose
4738,0.5,tie
4739,1.0,win
4740,1.0,win
4741,1.0,win
4742,-1.0,lose
4743,0.5,tie
4744,1.0,win
4745,1.0,win
4746,1.0,win
4747,1.0,win
4748,1.0,win
4749,1.0,win
4750,-1.0,lose
4751,1.0,win
4752,1.0,win
4753,1.0,win
4754,1.0,win
4755,1.0,win
4756,1.0,win
4757,1.0,win
4758,1.0,win
4759,-1.0,lose
4760,-1.0,lose
4761,1.0,win
4762,1.0,win
4763,1.0,win
4764,1.0,win
4765,1.0,win
4766,0.5,tie
4767,1.0,win
4768,1.0,win
4769,1.0,win
4770,0.5,tie
4771,-1.0,lose
4772,1.0,win
4773,1.0,win
4774,1.0,win
4775,1.0,win
4776,0.5,tie
4777,-1.0,lose
4778,1.0,win
4779,1.0,win
4780,1.0,win
4781,1.0,win
4782,-1.0,lose
4783,1.0,win
4784,1.0,win
4785,1.0,win
4786,1.0,win
4787,-1.0,lose
4788,1.0,win
4789,1.0,win
4790,1.0,win
4791,-1.0,lose
4792,-1.0,lose
4793,0.5,tie
4794,-1.0,lose
4795,-1.0,lose
4796,1.0,win
4797,1.0,win
4798,1.0,win
4799,1.0,win
4800,-1.0,lose
4801,1.0,win
4802,-1.0,lose
4803,1.0,win
4804,1.0,win
4805,1.0,win
4806,1.0,win
4807,1.0,win
4808,1.0,win
4809,1.0,win
4810,1.0,win
4811,1.0,win
4812,-1.0,lose
4813,0.5,tie
4814,1.0,win
4815,0.5,tie
4816,-1.0,lose
4817,1.0,win
4818,1.0,win
4819,1.0,win
4820,-1.0,lose
4821,1.0,win
4822,-1.0,lose
4823,-1.0,lose
4824,-1.0,lose
4825,1.0,win
4826,1.0,win
4827,-1.0,lose
4828,-1.0,lose
4829,1.0,win
4830,1.0,win
4831,-1.0,lose
4832,-1.0,lose
4833,-1.0,lose
4834,-1.0,lose
4835,-1.0,lose
4836,-1.0,lose
4837,-1.0,lose
4838,1.0,win
4839,0.5,tie
4840,1.0,win
4841,1.0,win
4842,0.5,tie
4843,1.0,win
4844,-1.0,lose
4845,1.0,win
4846,-1.0,lose
4847,1.0,win
4848,1.0,win
4849,-1.0,lose
4850,1.0,win
4851,1.0,win
4852,-1.0,lose
4853,-1.0,lose
4854,1.0,win
4855,1.0,win
4856,1.0,win
4857,1.0,win
4858,1.0,win
4859,1.0,win
4860,1.0,win
4861,1.0,win
4862,1.0,win
4863,1.0,win
4864,-1.0,lose
4865,1.0,win
4866,1.0,win
4867,1.0,win
4868,1.0,win
4869,0.5,tie
4870,-1.0,lose
4871,1.0,win
4872,-1.0,lose
4873,-1.0,lose
4874,0.5,tie
4875,1.0,win
4876,-1.0,lose
4877,-1.0,lose
4878,1.0,win
4879,1.0,win
4880,1.0,win
4881,-1.0,lose
4882,-1.0,lose
4883,1.0,win
4884,1.0,win
4885,1.0,win
4886,-1.0,lose
4887,1.0,win
4888,1.0,win
4889,1.0,win
4890,1.0,win
4891,1.0,win
4892,-1.0,lose
4893,-1.0,lose
4894,1.0,win
4895,1.0,win
4896,-1.0,lose
4897,1.0,win
4898,-1.0,lose
4899,1.0,win
4900,-1.0,lose
4901,0.5,tie
4902,1.0,win
4903,1.0,win
4904,1.0,win
4905,1.0,win
4906,1.0,win
4907,-1.0,lose
4908,-1.0,lose
4909,1.0,win
4910,1.0,win
4911,1.0,win
4912,1.0,win
4913,1.0,win
4914,-1.0,lose
4915,0.5,tie
4916,-1.0,lose
4917,1.0,win
4918,1.0,win
4919,-1.0,lose
4920,-1.0,lose
4921,-1.0,lose
4922,-1.0,lose
4923,1.0,win
4924,1.0,win
4925,1.0,win
4926,-1.0,lose
4927,-1.0,lose
4928,1.0,win
4929,1.0,win
4930,1.0,win
4931,1.0,win
4932,1.0,win
4933,-1.0,lose
4934,1.0,win
4935,1.0,win
4936,-1.0,lose
4937,1.0,win
4938,1.0,win
4939,1.0,win
4940,1.0,win
4941,1.0,win
4942,1.0,win
4943,1.0,win
4944,1.0,win
4945,1.0,win
4946,-1.0,lose
4947,-1.0,lose
4948,0.5,tie
4949,1.0,win
4950,-1.0,lose
4951,-1.0,lose
4952,1.0,win
4953,-1.0,lose
4954,1.0,win
4955,0.5,tie
4956,0.5,tie
4957,1.0,win
4958,-1.0,lose
4959,1.0,win
4960,1.0,win
4961,1.0,win
4962,1.0,win
4963,1.0,win
4964,-1.0,lose
4965,1.0,win
4966,1.0,win
4967,1.0,win
4968,1.0,win
4969,0.5,tie
4970,-1.0,lose
4971,1.0,win
4972,1.0,win
4973,1.0,win
4974,0.5,tie
4975,0.5,tie
4976,1.0,win
4977,1.0,win
4978,-1.0,lose
4979,1.0,win
4980,-1.0,lose
4981,1.0,win
4982,1.0,win
4983,1.0,win
4984,0.5,tie
4985,-1.0,lose
4986,0.5,tie
4987,1.0,win
4988,1.0,win
4989,0.5,tie
4990,1.0,win
4991,1.0,win
4992,1.0,win
4993,1.0,win
4994,1.0,win
4995,-1.0,lose
4996,-1.0,lose
4997,1.0,win
4998,0.5,tie
4999,-1.0,lose
5000,0.5,tie
5001,1.0,win
5002,1.0,win
5003,1.0,win
5004,1.0,win
5005,1.0,win
5006,-1.0,lose
5007,-1.0,lose
5008,1.0,win
5009,1.0,win
5010,1.0,win
5011,-1.0,lose
5012,1.0,win
5013,-1.0,lose
5014,1.0,win
5015,1.0,win
5016,1.0,win
5017,1.0,win
5018,-1.0,lose
5019,1.0,win
5020,1.0,win
5021,1.0,win
5022,-1.0,lose
5023,1.0,win
5024,1.0,win
5025,1.0,win
5026,1.0,win
5027,-1.0,lose
5028,1.0,win
5029,1.0,win
5030,1.0,win
5031,1.0,win
5032,-1.0,lose
5033,-1.0,lose
5034,1.0,win
5035,1.0,win
5036,1.0,win
5037,1.0,win
5038,1.0,win
5039,1.0,win
5040,-1.0,lose
5041,-1.0,lose
5042,-1.0,lose
5043,-1.0,lose
5044,1.0,win
5045,1.0,win
5046,0.5,tie
5047,1.0,win
5048,1.0,win
5049,0.5,tie
5050,0.5,tie
5051,1.0,win
5052,-1.0,lose
5053,1.0,win
5054,-1.0,lose
5055,1.0,win
5056,1.0,win
5057,0.5,tie
5058,1.0,win
5059,0.5,tie
5060,1.0,win
5061,1.0,win
5062,1.0,win
5063,-1.0,lose
5064,-1.0,lose
5065,-1.0,lose
5066,1.0,win
5067,-1.0,lose
5068,-1.0,lose
5069,-1.0,lose
5070,-1.0,lose
5071,-1.0,lose
5072,1.0,win
5073,-1.0,lose
5074,1.0,win
5075,1.0,win
5076,-1.0,lose
5077,1.0,win
5078,-1.0,lose
5079,0.5,tie
5080,1.0,win
5081,-1.0,lose
5082,1.0,win
5083,-1.0,lose
5084,-1.0,lose
5085,1.0,win
5086,-1.0,lose
5087,1.0,win
5088,-1.0,lose
5089,-1.0,lose
5090,1.0,win
5091,1.0,win
5092,1.0,win
5093,1.0,win
5094,1.0,win
5095,1.0,win
5096,0.5,tie
5097,1.0,win
5098,1.0,win
5099,-1.0,lose
5100,1.0,win
5101,1.0,win
5102,1.0,win
5103,1.0,win
5104,0.5,tie
5105,1.0,win
5106,1.0,win
5107,0.5,tie
5108,1.0,win
5109,1.0,win
5110,-1.0,lose
5111,1.0,win
5112,1.0,win
5113,-1.0,lose
5114,1.0,win
5115,1.0,win
5116,-1.0,lose
5117,1.0,win
5118,-1.0,lose
5119,1.0,win
5120,1.0,win
5121,1.0,win
5122,1.0,win
5123,0.5,tie
5124,-1.0,lose
5125,-1.0,lose
5126,1.0,win
5127,1.0,win
5128,-1.0,lose
5129,1.0,win
5130,-1.0,lose
5131,1.0,win
5132,0.5,tie
5133,1.0,win
5134,0.5,tie
5135,-1.0,lose
5136,1.0,win
5137,1.0,win
5138,-1.0,lose
5139,-1.0,lose
5140,-1.0,lose
5141,1.0,win
5142,1.0,win
5143,1.0,win
5144,-1.0,lose
5145,1.0,win
5146,1.0,win
5147,0.5,tie
5148,1.0,win
5149,1.0,win
5150,1.0,win
5151,0.5,tie
5152,1.0,win
5153,1.0,win
5154,-1.0,lose
5155,0.5,tie
5156,1.0,win
5157,1.0,win
5158,0.5,tie
5159,-1.0,lose
5160,1.0,win
5161,1.0,win
5162,1.0,win
5163,0.5,tie
5164,1.0,win
5165,-1.0,lose
5166,-1.0,lose
5167,1.0,win
5168,0.5,tie
5169,1.0,win
5170,1.0,win
5171,1.0,win
5172,1.0,win
5173,-1.0,lose
5174,1.0,win
5175,1.0,win
5176,-1.0,lose
5177,1.0,win
5178,-1.0,lose
5179,-1.0,lose
5180,1.0,win
5181,1.0,win
5182,0.5,tie
5183,-1.0,lose
5184,1.0,win
5185,1.0,win
5186,1.0,win
5187,1.0,win
5188,1.0,win
5189,1.0,win
5190,1.0,win
5191,1.0,win
5192,-1.0,lose
5193,-1.0,lose
5194,1.0,win
5195,1.0,win
5196,1.0,win
5197,1.0,win
5198,1.0,win
5199,-1.0,lose
5200,1.0,win
5201,1.0,win
5202,1.0,win
5203,-1.0,lose
5204,1.0,win
5205,1.0,win
5206,1.0,win
5207,1.0,win
5208,1.0,win
5209,1.0,win
5210,1.0,win
5211,1.0,win
5212,-1.0,lose
5213,0.5,tie
5214,-1.0,lose
5215,1.0,win
5216,1.0,win
5217,1.0,win
5218,1.0,win
5219,-1.0,lose
5220,1.0,win
5221,1.0,win
5222,1.0,win
5223,1.0,win
5224,1.0,win
5225,-1.0,lose
5226,1.0,win
5227,1.0,win
5228,0.5,tie
5229,1.0,win
5230,1.0,win
5231,-1.0,lose
5232,1.0,win
5233,-1.0,lose
5234,1.0,win
5235,0.5,tie
5236,1.0,win
5237,1.0,win
5238,0.5,tie
5239,1.0,win
5240,0.5,tie
5241,1.0,win
5242,-1.0,lose
5243,1.0,win
5244,1.0,win
5245,-1.0,lose
5246,-1.0,lose
5247,1.0,win
5248,1.0,win
5249,1.0,win
5250,1.0,win
5251,1.0,win
5252,1.0,win
5253,1.0,win
5254,-1.0,lose
5255,-1.0,lose
5256,1.0,win
5257,1.0,win
5258,1.0,win
5259,-1.0,lose
5260,1.0,win
5261,1.0,win
5262,1.0,win
5263,0.5,tie
5264,-1.0,lose
5265,1.0,win
5266,1.0,win
5267,-1.0,lose
5268,0.5,tie
5269,1.0,win
5270,1.0,win
5271,-1.0,lose
5272,0.5,tie
5273,0.5,tie
5274,1.0,win
5275,-1.0,lose
5276,1.0,win
5277,1.0,win
5278,1.0,win
5279,1.0,win
5280,1.0,win
5281,1.0,win
5282,1.0,win
5283,1.0,win
5284,1.0,win
5285,1.0,win
5286,1.0,win
5287,0.5,tie
5288,1.0,win
5289,1.0,win
5290,-1.0,lose
5291,1.0,win
5292,0.5,tie
5293,0.5,tie
5294,-1.0,lose
5295,-1.0,lose
5296,0.5,tie
5297,1.0,win
5298,1.0,win
5299,1.0,win
5300,-1.0,lose
5301,1.0,win
5302,-1.0,lose
5303,1.0,win
5304,1.0,win
5305,1.0,win
5306,1.0,win
5307,1.0,win
5308,1.0,win
5309,1.0,win
5310,1.0,win
5311,1.0,win
5312,-1.0,lose
5313,-1.0,lose
5314,-1.0,lose
5315,1.0,win
5316,1.0,win
5317,1.0,win
5318,-1.0,lose
5319,0.5,tie
5320,0.5,tie
5321,-1.0,lose
5322,1.0,win
5323,1.0,win
5324,1.0,win
5325,1.0,win
5326,1.0,win
5327,1.0,win
5328,0.5,tie
5329,0.5,tie
5330,1.0,win
5331,1.0,win
5332,-1.0,lose
5333,1.0,win
5334,-1.0,lose
5335,0.5,tie
5336,1.0,win
5337,1.0,win
5338,0.5,tie
5339,1.0,win
5340,-1.0,lose
5341,-1.0,lose
5342,1.0,win
5343,1.0,win
5344,1.0,win
5345,1.0,win
5346,1.0,win
5347,1.0,win
5348,1.0,win
5349,1.0,win
5350,-1.0,lose
5351,1.0,win
5352,1.0,win
5353,0.5,tie
5354,1.0,win
5355,1.0,win
5356,1.0,win
5357,1.0,win
5358,1.0,win
5359,1.0,win
5360,-1.0,lose
5361,1.0,win
5362,0.5,tie
5363,0.5,tie
5364,1.0,win
5365,1.0,win
5366,1.0,win
5367,1.0,win
5368,-1.0,lose
5369,1.0,win
5370,1.0,win
5371,1.0,win
5372,1.0,win
5373,-1.0,lose
5374,1.0,win
5375,1.0,win
5376,0.5,tie
5377,-1.0,lose
5378,1.0,win
5379,1.0,win
5380,1.0,win
5381,-1.0,lose
5382,1.0,win
5383,1.0,win
5384,1.0,win
5385,0.5,tie
5386,1.0,win
5387,1.0,win
5388,1.0,win
5389,1.0,win
5390,1.0,win
5391,1.0,win
5392,0.5,tie
5393,-1.0,lose
5394,1.0,win
5395,-1.0,lose
5396,1.0,win
5397,0.5,tie
5398,1.0,win
5399,1.0,win
5400,-1.0,lose
5401,-1.0,lose
5402,1.0,win
5403,1.0,win
5404,0.5,tie
5405,-1.0,lose
5406,1.0,win
5407,1.0,win
5408,-1.0,lose
5409,1.0,win
5410,1.0,win
5411,-1.0,lose
5412,1.0,win
5413,1.0,win
5414,1.0,win
5415,-1.0,lose
5416,1.0,win
5417,-1.0,lose
5418,-1.0,lose
5419,1.0,win
5420,1.0,win
5421,1.0,win
5422,-1.0,lose
5423,0.5,tie
5424,0.5,tie
5425,1.0,win
5426,0.5,tie
5427,1.0,win
5428,-1.0,lose
5429,1.0,win
5430,1.0,win
5431,0.5,tie
5432,1.0,win
5433,-1.0,lose
5434,1.0,win
5435,1.0,win
5436,-1.0,lose
5437,1.0,win
5438,0.5,tie
5439,1.0,win
5440,1.0,win
5441,1.0,win
5442,1.0,win
5443,-1.0,lose
5444,0.5,tie
5445,1.0,win
5446,1.0,win
5447,-1.0,lose
5448,1.0,win
5449,-1.0,lose
5450,1.0,win
5451,1.0,win
5452,1.0,win
5453,1.0,win
5454,1.0,win
5455,-1.0,lose
5456,-1.0,lose
5457,1.0,win
5458,1.0,win
5459,1.0,win
5460,-1.0,lose
5461,-1.0,lose
5462,1.0,win
5463,1.0,win
5464,1.0,win
5465,1.0,win
5466,0.5,tie
5467,1.0,win
5468,1.0,win
5469,1.0,win
5470,1.0,win
5471,1.0,win
5472,0.5,tie
5473,1.0,win
5474,1.0,win
5475,1.0,win
5476,1.0,win
5477,1.0,win
5478,-1.0,lose
5479,1.0,win
5480,1.0,win
5481,1.0,win
5482,1.0,win
5483,0.5,tie
5484,-1.0,lose
5485,-1.0,lose
5486,-1.0,lose
5487,-1.0,lose
5488,1.0,win
5489,1.0,win
5490,1.0,win
5491,1.0,win
5492,1.0,win
5493,0.5,tie
5494,-1.0,lose
5495,-1.0,lose
5496,1.0,win
5497,1.0,win
5498,1.0,win
5499,0.5,tie
5500,1.0,win
5501,1.0,win
5502,1.0,win
5503,-1.0,lose
5504,-1.0,lose
5505,1.0,win
5506,1.0,win
5507,1.0,win
5508,1.0,win
5509,1.0,win
5510,1.0,win
5511,1.0,win
5512,1.0,win
5513,1.0,win
5514,1.0,win
5515,1.0,win
5516,1.0,win
5517,1.0,win
5518,-1.0,lose
5519,0.5,tie
5520,0.5,tie
5521,0.5,tie
5522,-1.0,lose
5523,1.0,win
5524,1.0,win
5525,-1.0,lose
5526,-1.0,lose
5527,1.0,win
5528,1.0,win
5529,1.0,win
5530,1.0,win
5531,0.5,tie
5532,0.5,tie
5533,1.0,win
5534,-1.0,lose
5535,1.0,win
5536,0.5,tie
5537,1.0,win
5538,1.0,win
5539,-1.0,lose
5540,-1.0,lose
5541,1.0,win
5542,-1.0,lose
5543,1.0,win
5544,1.0,win
5545,-1.0,lose
5546,1.0,win
5547,1.0,win
5548,-1.0,lose
5549,1.0,win
5550,1.0,win
5551,1.0,win
5552,-1.0,lose
5553,-1.0,lose
5554,1.0,win
5555,1.0,win
5556,-1.0,lose
5557,0.5,tie
5558,1.0,win
5559,0.5,tie
5560,1.0,win
5561,1.0,win
5562,-1.0,lose
5563,1.0,win
5564,-1.0,lose
5565,-1.0,lose
5566,1.0,win
5567,1.0,win
5568,1.0,win
5569,-1.0,lose
5570,0.5,tie
5571,-1.0,lose
5572,1.0,win
5573,1.0,win
5574,-1.0,lose
5575,-1.0,lose
5576,0.5,tie
5577,1.0,win
5578,1.0,win
5579,1.0,win
5580,1.0,win
5581,0.5,tie
5582,1.0,win
5583,-1.0,lose
5584,0.5,tie
5585,1.0,win
5586,1.0,win
5587,1.0,win
5588,1.0,win
5589,1.0,win
5590,1.0,win
5591,-1.0,lose
5592,1.0,win
5593,1.0,win
5594,-1.0,lose
5595,-1.0,lose
5596,1.0,win
5597,1.0,win
5598,0.5,tie
5599,1.0,win
5600,0.5,tie
5601,1.0,win
5602,1.0,win
5603,-1.0,lose
5604,1.0,win
5605,1.0,win
5606,1.0,win
5607,1.0,win
5608,1.0,win
5609,0.5,tie
5610,1.0,win
5611,0.5,tie
5612,1.0,win
5613,1.0,win
5614,1.0,win
5615,1.0,win
5616,1.0,win
5617,1.0,win
5618,1.0,win
5619,1.0,win
5620,1.0,win
5621,1.0,win
5622,1.0,win
5623,-1.0,lose
5624,1.0,win
5625,1.0,win
5626,1.0,win
5627,1.0,win
5628,1.0,win
5629,1.0,win
5630,1.0,win
5631,1.0,win
5632,-1.0,lose
5633,1.0,win
5634,1.0,win
5635,-1.0,lose
5636,1.0,win
5637,0.5,tie
5638,1.0,win
5639,1.0,win
5640,-1.0,lose
5641,1.0,win
5642,1.0,win
5643,1.0,win
5644,1.0,win
5645,-1.0,lose
5646,1.0,win
5647,1.0,win
5648,1.0,win
5649,-1.0,lose
5650,1.0,win
5651,0.5,tie
5652,-1.0,lose
5653,1.0,win
5654,1.0,win
5655,1.0,win
5656,1.0,win
5657,0.5,tie
5658,1.0,win
5659,1.0,win
5660,0.5,tie
5661,1.0,win
5662,-1.0,lose
5663,1.0,win
5664,1.0,win
5665,1.0,win
5666,1.0,win
5667,1.0,win
5668,1.0,win
5669,-1.0,lose
5670,0.5,tie
5671,1.0,win
5672,1.0,win
5673,-1.0,lose
5674,1.0,win
5675,0.5,tie
5676,-1.0,lose
5677,0.5,tie
5678,1.0,win
5679,-1.0,lose
5680,1.0,win
5681,1.0,win
5682,0.5,tie
5683,1.0,win
5684,1.0,win
5685,1.0,win
5686,1.0,win
5687,1.0,win
5688,1.0,win
5689,1.0,win
5690,1.0,win
5691,1.0,win
5692,1.0,win
5693,1.0,win
5694,-1.0,lose
5695,1.0,win
5696,1.0,win
5697,0.5,tie
5698,1.0,win
5699,-1.0,lose
5700,1.0,win
5701,1.0,win
5702,1.0,win
5703,1.0,win
5704,-1.0,lose
5705,1.0,win
5706,1.0,win
5707,1.0,win
5708,1.0,win
5709,1.0,win
5710,1.0,win
5711,1.0,win
5712,1.0,win
5713,1.0,win
5714,1.0,win
5715,-1.0,lose
5716,1.0,win
5717,1.0,win
5718,1.0,win
5719,-1.0,lose
5720,1.0,win
5721,1.0,win
5722,1.0,win
5723,1.0,win
5724,1.0,win
5725,1.0,win
5726,1.0,win
5727,1.0,win
5728,1.0,win
5729,0.5,tie
5730,1.0,win
5731,1.0,win
5732,1.0,win
5733,-1.0,lose
5734,1.0,win
5735,1.0,win
5736,1.0,win
5737,1.0,win
5738,-1.0,lose
5739,-1.0,lose
5740,1.0,win
5741,1.0,win
5742,1.0,win
5743,-1.0,lose
5744,-1.0,lose
5745,1.0,win
5746,-1.0,lose
5747,1.0,win
5748,0.5,tie
5749,1.0,win
5750,1.0,win
5751,1.0,win
5752,1.0,win
5753,-1.0,lose
5754,1.0,win
5755,1.0,win
5756,1.0,win
5757,1.0,win
5758,1.0,win
5759,-1.0,lose
5760,1.0,win
5761,1.0,win
5762,1.0,win
5763,1.0,win
5764,-1.0,lose
5765,1.0,win
5766,1.0,win
5767,-1.0,lose
5768,-1.0,lose
5769,1.0,win
5770,-1.0,lose
5771,1.0,win
5772,1.0,win
5773,1.0,win
5774,-1.0,lose
5775,1.0,win
5776,1.0,win
5777,1.0,win
5778,0.5,tie
5779,1.0,win
5780,-1.0,lose
5781,1.0,win
5782,1.0,win
5783,0.5,tie
5784,1.0,win
5785,-1.0,lose
5786,-1.0,lose
5787,1.0,win
5788,-1.0,lose
5789,-1.0,lose
5790,0.5,tie
5791,1.0,win
5792,1.0,win
5793,0.5,tie
5794,1.0,win
5795,-1.0,lose
5796,1.0,win
5797,1.0,win
5798,-1.0,lose
5799,-1.0,lose
5800,1.0,win
5801,1.0,win
5802,1.0,win
5803,-1.0,lose
5804,-1.0,lose
5805,1.0,win
5806,1.0,win
5807,-1.0,lose
5808,1.0,win
5809,-1.0,lose
5810,-1.0,lose
5811,1.0,win
5812,1.0,win
5813,1.0,win
5814,0.5,tie
5815,-1.0,lose
5816,1.0,win
5817,1.0,win
5818,1.0,win
5819,1.0,win
5820,1.0,win
5821,1.0,win
5822,1.0,win
5823,1.0,win
5824,-1.0,lose
5825,1.0,win
5826,1.0,win
5827,1.0,win
5828,1.0,win
5829,1.0,win
5830,1.0,win
5831,1.0,win
5832,-1.0,lose
5833,1.0,win
5834,1.0,win
5835,1.0,win
5836,-1.0,lose
5837,1.0,win
5838,1.0,win
5839,-1.0,lose
5840,1.0,win
5841,1.0,win
5842,1.0,win
5843,1.0,win
5844,-1.0,lose
5845,1.0,win
5846,-1.0,lose
5847,1.0,win
5848,1.0,win
5849,1.0,win
5850,-1.0,lose
5851,1.0,win
5852,1.0,win
5853,1.0,win
5854,1.0,win
5855,1.0,win
5856,-1.0,lose
5857,-1.0,lose
5858,1.0,win
5859,1.0,win
5860,1.0,win
5861,1.0,win
5862,1.0,win
5863,1.0,win
